소재지면적,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
39.00,서울특별시 마포구 서교동 358-68번지 1층일부 ,"서울특별시 마포구 와우산로21길 36-4 (서교동, 1층일부)",천사곱창,한식,193038.608998817,450034.033052315
43.40,"서울특별시 마포구 서교동 486번지 서교푸르지오 113-1호,113-2호 101동 ","서울특별시 마포구 홍익로 10, 101동 1층 (서교동, 서교푸르지오 113-1호,113-2호)",연어로만,경양식,193187.802952358,450172.178899424
123.06,서울특별시 마포구 서교동 399-4 ,"서울특별시 마포구 독막로5길 23 (서교동, 1층)",빼레,일식,192705.163728475,449650.883894419
82.82,서울특별시 마포구 서교동 490번지 ,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스몰 B1109호)",순남시래기메세나폴리스점,한식,192311.642580307,449855.643910445
"1,692.46",서울특별시 마포구 서교동 447-1번지 ,"서울특별시 마포구 월드컵북로 31 (서교동, ONE&ONLY관광호텔지하1층,1층)",원앤온니에이엠씨,뷔페식,192736.935397287,450550.232656274
106.55,"서울특별시 마포구 서교동 353-1번지 서교빌딩, 중층 1.2호","서울특별시 마포구 양화로 133, 중층 1.2호 (서교동, 서교빌딩 )",디코레북창동순두부홍대점,한식,192948.082935166,450340.205569676
66.36,서울특별시 마포구 서교동 347-30 1층,"서울특별시 마포구 와우산로29바길 20, 1층 (서교동)",누바,호프/통닭,193365.471353023,450367.601814517
45.00,서울특별시 마포구 서교동 331-2,"서울특별시 마포구 와우산로29바길 6 (서교동, 지하1층)",키즈나,일식,193409.47365432,450431.771998387
65.38,서울특별시 마포구 서교동 405-16 정웅빌딩2층,"서울특별시 마포구 어울마당로 55-2, 2층 (서교동, 정웅빌딩)",만두바,호프/통닭,192938.550502781,449783.892449123
89.38,서울특별시 마포구 서교동 404-8번지 3층 ,"서울특별시 마포구 독막로9길 43, 3층 (서교동)",옥탑방 부엉이,한식,192904.943391743,449767.681918923
91.44,서울특별시 마포구 서교동 328-69번지 1층 ,"서울특별시 마포구 와우산로29길 48-6, 1층 (서교동)",탐탐오향족발2,한식,193543.84917196,450406.430447911
69.47,서울특별시 마포구 서교동 408-9,"서울특별시 마포구 어울마당로 54, 지하1층 (서교동)",히든스퀘어,호프/통닭,192966.636812587,449728.296888593
125.25,서울특별시 마포구 서교동 402-6,"서울특별시 마포구 독막로9길 8 (서교동, 2층)",델리인디아,호프/통닭,192837.895666846,449607.280376324
31.53,서울특별시 마포구 서교동 327-20 ,"서울특별시 마포구 와우산로29길 14-8 (서교동, 1층 일부)",또보겠지스마일,분식,193674.782498791,450314.449093017
60.28,서울특별시 마포구 서교동 358-30번지 ,"서울특별시 마포구 와우산로21길 4 (서교동, 6층)",육층,호프/통닭,193189.401395306,450049.097458537
140.52,서울특별시 마포구 서교동 409-7 지1층 ,"서울특별시 마포구 와우산로17길 19-11 (서교동, 지1층)",언더그라운드,경양식,193010.127090947,449713.694610774
91.23,서울특별시 마포구 서교동 356-1 지1층 107호,"서울특별시 마포구 홍익로 25, 107호 (서교동,지1층)",에도마에텐동 하마다 본점,일식,193048.463050526,450243.570663618
149.12,서울특별시 마포구 서교동 358-123,"서울특별시 마포구 와우산로21길 20-5 (서교동, 1층일부)",무쇠김치삼겹,한식,193097.971912206,450044.795826131
86.69,서울특별시 마포구 서교동 396-35 1층,"서울특별시 마포구 양화로6길 53 (서교동,1층)",대한족발 . 보쌈,한식,192621.093998585,449625.105364461
31.17,서울특별시 마포구 서교동 328-62 지하1층,"서울특별시 마포구 와우산로29길 14-19 (서교동, 지하1층)",아씨시,경양식,193639.323284825,450342.387081346
78.03,서울특별시 마포구 서교동 403-3번지 B1층 ,"서울특별시 마포구 어울마당로 51-1 (서교동, B1층)",섬마을,일식,192928.722248904,449730.225257157
63.96,서울특별시 마포구 서교동 358-38,"서울특별시 마포구 와우산로21길 28, 1층 좌측호 (서교동)",이승화돈부리,한식,193072.019261422,450026.42453291
94.06,서울특별시 마포구 서교동 363-9번지 5층 ,"서울특별시 마포구 잔다리로 10, 5층 (서교동)",스틸페이스,호프/통닭,193039.717958084,449851.901366723
72.60,서울특별시 마포구 서교동 396-47 2층,"서울특별시 마포구 독막로3길 28, 2층 (서교동)",아초바,일식,192619.935047751,449688.805386346
50.00,서울특별시 마포구 서교동 401-12 3층 ,"서울특별시 마포구 독막로7길 26, 3층 (서교동)",와인어클락,경양식,192795.952005603,449635.850546027
112.87,서울특별시 마포구 서교동 375-5번지 1층일부 ,"서울특별시 마포구 월드컵북로1길 50 (서교동, 1층일부)",시골순대,한식,192754.156134581,450209.331334177
131.59,서울특별시 마포구 서교동 394-68 1층 ,"서울특별시 마포구 양화로8길 14, 1층 (서교동)",추자로 557,호프/통닭,192515.710842241,449753.895680144
80.07,서울특별시 마포구 서교동 468-32번지 1층 ,"서울특별시 마포구 잔다리로 97, 1층 (서교동)",육향,한식,192399.675140536,450399.308094451
16.77,서울특별시 마포구 서교동 344-6번지 ,"서울특별시 마포구 와우산로23길 9, 제1층 제108,109,110호 (서교동, 칼리오페)",지지고홍익대점,한식,193241.196948821,450137.711902742
143.10,서울특별시 마포구 서교동 411-16 선우빌딩 지1층,"서울특별시 마포구 와우산로15길 29 (서교동,선우빌딩 지1층)",비스트로 발라드,호프/통닭,193019.049609703,449660.232591498
49.00,서울특별시 마포구 서교동 408-25 지1층일부,"서울특별시 마포구 와우산로15길 40 (서교동, 지1층일부)",주문포차,한식,192965.995866863,449641.768954818
96.26,서울특별시 마포구 서교동 376-9,"서울특별시 마포구 동교로18길 44, 2층 (서교동)",동신,경양식,192688.796996677,450136.702876101
84.36,서울특별시 마포구 서교동 331-2번지 1층 ,"서울특별시 마포구 와우산로29바길 6 (서교동,1층)",홍대 수족관,호프/통닭,193409.47365432,450431.771998387
195.82,"서울특별시 마포구 서교동 392-14번지 1층,2층 ","서울특별시 마포구 양화로7길 6-4 (서교동, 1층,2층)",주식회사로켓치킨,호프/통닭,192454.979766911,449896.698339922
59.00,서울특별시 마포구 서교동 330-13번지 ,"서울특별시 마포구 와우산로29길 60, 2층 (서교동, 일부)",킴스찜닭,한식,193481.897900037,450434.952962535
35.82,서울특별시 마포구 서교동 404-7 ,"서울특별시 마포구 독막로9길 37 (서교동, 101호)",항방양꼬치,호프/통닭,192894.976439572,449741.455267761
130.54,서울특별시 마포구 서교동 401-3 1층 ,"서울특별시 마포구 독막로9길 9 (서교동, 1층)",바다포차,한식,192819.721962715,449620.9703551
48.91,서울특별시 마포구 서교동 334-19,"서울특별시 마포구 와우산로29라길 19, 지하1층 (서교동)",돈나무,중국식,193480.222737168,450302.086811541
119.23,서울특별시 마포구 서교동 327-17 지하2층 ,"서울특별시 마포구 와우산로29길 8 (서교동,지하2층)",곱창전골,호프/통닭,193696.685612448,450284.656440435
30.87,서울특별시 마포구 서교동 486번지 서교푸르지오상가 지113호 ,"서울특별시 마포구 홍익로 10 (서교동, 서교푸르지오상가 지113호)",달인아저씨생국수,분식,193187.802952358,450172.178899424
108.95,서울특별시 마포구 서교동 396-32 지1층 B01호,"서울특별시 마포구 양화로6길 45, 지1층 B01호 (서교동)",해정집,한식,192578.698630088,449635.20884373
67.91,서울특별시 마포구 서교동 345-7 ,"서울특별시 마포구 와우산로23길 43, 2층 (서교동)",그남자의볶음밥,통닭(치킨),193167.509692606,450283.60133089
50.28,서울특별시 마포구 서교동 328-49번지 ,"서울특별시 마포구 와우산로29길 26-5 (서교동, 지하1층)",더파이브올스,한식,193610.51539756,450356.534226319
29.80,서울특별시 마포구 서교동 396-28번지 1층일부 ,"서울특별시 마포구 독막로3길 24-6 (서교동, 1층일부)",물고기초밥,일식,192614.032713014,449658.314834658
85.98,서울특별시 마포구 서교동 346-45번지 ,"서울특별시 마포구 어울마당로 126 (서교동, 3층)",목로관삼층,한식,193222.755373814,450369.159241283
178.50,서울특별시 마포구 서교동 352-28번지 1층 ,"서울특별시 마포구 양화로15길 16 (서교동, 1층)",설맥 홍대서교점,일식,192794.972191474,450274.954271381
59.74,서울특별시 마포구 서교동 346-46 지1층,"서울특별시 마포구 어울마당로 126-1 (서교동,지1층)",통통돼지,한식,193231.129438986,450376.3382993
85.04,서울특별시 마포구 서교동 331-7번지 1층 ,"서울특별시 마포구 와우산로29바길 16, 1층 (서교동)",황소곱창,한식,193383.426325273,450394.417299146
55.00,서울특별시 마포구 서교동 458-22번지 외1필지 광남벨라스2차아파트 103호 ,"서울특별시 마포구 월드컵북로5길 68 (서교동,외1필지 광남벨라스2차아파트 103호)",The 닭,한식,192429.00416772,450436.082135701
92.85,서울특별시 마포구 서교동 352-1 ,"서울특별시 마포구 동교로 156, 1층 (서교동)",아리랑,한식,192808.268437157,450359.568274803
139.09,서울특별시 마포구 서교동 461-25 ,"서울특별시 마포구 동교로 143 (서교동, 2층)",바다회사랑,한식,192663.623902112,450363.432305537
306.72,서울특별시 마포구 서교동 369-4번지 호곡빌딩 5층 ,"서울특별시 마포구 홍익로3길 44, 5층 (서교동)",원나잇,호프/통닭,192984.709426979,450043.418101686
173.10,서울특별시 마포구 서교동 490,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스 지하1층 B1111호)",순대실록 합정 메세나폴리스점,중국식,192311.642580307,449855.643910445
35.00,서울특별시 마포구 서교동 327-20,"서울특별시 마포구 와우산로29길 14-8 (서교동, 지하1층 일부)",고토히라우동,일식,193674.782498791,450314.449093017
22.14,서울특별시 마포구 서교동 490 메세나폴리스 2층 242호 일부 ,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스 2층 242호일부)",롯데컬처웍스롯데시네마합정,분식,192311.642580307,449855.643910445
41.72,서울특별시 마포구 서교동 398-5번지 지1층일부 ,"서울특별시 마포구 어울마당로5길 42 (서교동, 지1층일부)",로로일레븐,경양식,192723.504590254,449736.263287629
109.49,서울특별시 마포구 서교동 333-10번지 ,"서울특별시 마포구 와우산로29라길 12, 1층 (서교동)",카페333,한식,193482.502595656,450338.083822026
57.98,서울특별시 마포구 서교동 331-21번지 ,"서울특별시 마포구 어울마당로 146 (서교동, 1층)",홍스쭈꾸미홍대본점,한식,193400.661617868,450440.458283602
80.14,서울특별시 마포구 서교동 376-9번지 1층 일부 ,"서울특별시 마포구 동교로18길 44 (서교동,1층 일부)",텃밭,일식,192688.796996677,450136.702876101
18.00,서울특별시 마포구 서교동 383-4번지 ,서울특별시 마포구 월드컵로 34-1 (서교동),이가네호프,호프/통닭,192199.830579352,450022.577940696
51.80,서울특별시 마포구 서교동 327-22번지 지1층 ,"서울특별시 마포구 와우산로29길 4-42 (서교동, 지1층)",진만두,분식,193679.855039027,450328.537171541
123.72,"서울특별시 마포구 서교동 395-78 3,4층","서울특별시 마포구 독막로7길 51, 3,4층 (서교동)",시카고,경양식,192840.562427663,449761.78546552
115.00,서울특별시 마포구 서교동 358-8번지 ,"서울특별시 마포구 어울마당로 100-6 (서교동, 1층)",스시오 블랙컨테이너,일식,193079.996607485,450160.327240744
48.07,서울특별시 마포구 서교동 396-58,"서울특별시 마포구 양화로6길 57-5, 지상1층 지하1층 층 (서교동)",대포막창 生 삼겹,한식,192637.266048728,449633.101140902
72.38,서울특별시 마포구 서교동 358-11번지 2층 ,"서울특별시 마포구 홍익로 13, 2층 (서교동)",카페이공일,경양식,193138.701887647,450151.00343191
224.35,서울특별시 마포구 서교동 364-2 ,"서울특별시 마포구 와우산로21길 19-8 (서교동, 1층)",코키펍홍대직영점,경양식,193097.608311261,449981.716718739
124.51,서울특별시 마포구 서교동 407-26 ,"서울특별시 마포구 잔다리로 7, 2층 (서교동)",투디어,호프/통닭,193050.642789913,449815.146202074
146.82,서울특별시 마포구 서교동 369-5 2층 ,"서울특별시 마포구 잔다리로6길 39 (서교동,2층)",BBQ 치킨앤비어 홍대 로데오점,경양식,192980.814894771,450022.720414242
44.39,서울특별시 마포구 서교동 332-5 ,"서울특별시 마포구 와우산로29마길 6 (서교동, 지하1층 일부)",쭌곱창,호프/통닭,193454.997668085,450399.489397788
274.95,서울특별시 마포구 서교동 358-122번지 ,"서울특별시 마포구 와우산로21길 20-5 (서교동, 지하1층)",노라바라,호프/통닭,193166.988933,450348.901524
44.49,서울특별시 마포구 서교동 328-12,"서울특별시 마포구 와우산로29길 14-7 (서교동, 1층)",모미모미 홍대본점,일식,193656.756784972,450323.78703389
72.00,서울특별시 마포구 서교동 396-32번지 ,"서울특별시 마포구 양화로6길 45 (서교동, 2층 일부)",발리슈퍼스토어,호프/통닭,192578.698630088,449635.20884373
82.02,서울특별시 마포구 서교동 331-12,"서울특별시 마포구 어울마당로 136-5 (서교동, 1층)",이자카야 나우코코,정종/대포집/소주방,193336.038750965,450412.14468726
46.63,서울특별시 마포구 서교동 343-2번지 지하2층 ,"서울특별시 마포구 와우산로 111, 지하2층 (서교동)",태화스넥경양식,경양식,193371.048420615,450138.384411791
